proposal_id,objective,family,family_name,class,overview,rationale,test_method,variation
A0562,A,A_crypto_exit,暗号テール退出,3,利益機会を増やす検証専用機能 #3,D1終値待ちによる急落DDをイントラバー危機退出で抑える,M1/tick参照の専用コピーで実測,target=rsi_robust_gbpusd_h4; design_variant=3; objective=A
A0563,A,A_loss_cluster_gate,同時損失クラスタ予測,3,利益機会を増やす検証専用機能 #4,直近の実現損失・含み損・方向集中から新規建てを抑制,過去deal後処理ではなくEA内point-in-time状態でIS/OOS実測,target=eth_ea_d1; design_variant=4; objective=A
A0564,A,A_gold_cause,GOLD DD要因別制御,3,利益機会を増やす検証専用機能 #4,トレンド逆行・窓・スプレッド・夜間急変・連敗を別々に制御,検証専用GOLD EAをevery_tickで要因別アブレーション,target=rsi_robust_eurusd_h1; design_variant=4; objective=A
A0565,A,A_crypto_cause,暗号DD要因別制御,3,利益機会を増やす検証専用機能 #4,Funding/Bfx/ETHの共通急落・流動性・資金調達率反転を分離,検証専用EAとpoint-in-time外部系列で両期間テスト,target=sca_gold_m15; design_variant=4; objective=A
A0566,A,A_decorrelated_time,低相関時間帯への分散,3,利益機会を増やす検証専用機能 #4,既存の単純時間除外ではなく枠ごとに損失重複を最小化する独立シグナル,時刻を事前固定しEA内で発注、SCAはevery_tick,target=rsi_robust_usdjpy_h4; design_variant=4; objective=A
A0567,A,A_risk_budget,限界DDリスク予算,3,利益機会を増やす検証専用機能 #4,単独DDではなく同時系列の限界Expected Shortfallで整数ロットを配分,整数ロット候補ごとに実バックテスト後、口座portfolio,target=pullback_gold_h4; design_variant=4; objective=A
A0568,A,A_equity_brake,口座共通エクイティブレーキ,3,利益機会を増やす検証専用機能 #4,口座ピークからのDD段階に応じて新規発注を止める,共有状態を持つ検証EAで順序依存を含め実測,target=pullback_audjpy_h4; design_variant=4; objective=A
A0569,A,A_recovery_state,DD回復状態機械,3,利益機会を増やす検証専用機能 #4,停止後の即時再開を避け、相場状態確認後に段階復帰,複数閾値・待機期間をEA内で実測,target=carry_audjpy_d1; design_variant=4; objective=A
A0570,A,A_tail_hedge,テールヘッジ枠,3,利益機会を増やす検証専用機能 #4,JPY急騰、GOLD急落、暗号急落の口座固有テールを別シグナルで相殺,専用EAを単独IS/OOS後に口座portfolio,target=pullback_gbpjpy_h4; design_variant=4; objective=A
A0571,A,A_vol_target,離散ボラ目標,3,利益機会を増やす検証専用機能 #4,0.01ロット刻みで実効値が変わる時だけサイズ変更,各整数ロットをMT5で再実測し重複を排除,target=pairtrade_eurusd_gbpusd; design_variant=4; objective=A
A0572,A,A_capital_split,動的資金分離,3,利益機会を増やす検証専用機能 #4,OANDA/XM間の資金を月次のみ再配分し破産連鎖を避ける,月初残高だけを参照する二口座ウォークフォワードEA/運用層,target=pullback_usdjpy_h4; design_variant=4; objective=A
A0573,A,A_gold_exit,GOLDテール退出,3,利益機会を増やす検証専用機能 #4,通常TP/SLとは別にギャップ・ATR加速・保有時間の複合退出,検証専用コピーをevery_tickで両期間測定,target=sca_gbpjpy_m15; design_variant=4; objective=A
A0574,A,A_crypto_exit,暗号テール退出,3,利益機会を増やす検証専用機能 #4,D1終値待ちによる急落DDをイントラバー危機退出で抑える,M1/tick参照の専用コピーで実測,target=fundingrev_btcusd_d1; design_variant=4; objective=A
A0575,A,A_loss_cluster_gate,同時損失クラスタ予測,3,利益機会を増やす検証専用機能 #5,直近の実現損失・含み損・方向集中から新規建てを抑制,過去deal後処理ではなくEA内point-in-time状態でIS/OOS実測,target=sca_usdjpy_m15; design_variant=5; objective=A
A0576,A,A_gold_cause,GOLD DD要因別制御,3,利益機会を増やす検証専用機能 #5,トレンド逆行・窓・スプレッド・夜間急変・連敗を別々に制御,検証専用GOLD EAをevery_tickで要因別アブレーション,target=bfxrev_btcusd_d1; design_variant=5; objective=A
A0577,A,A_crypto_cause,暗号DD要因別制御,3,利益機会を増やす検証専用機能 #5,Funding/Bfx/ETHの共通急落・流動性・資金調達率反転を分離,検証専用EAとpoint-in-time外部系列で両期間テスト,target=rsi_robust_gbpusd_h4; design_variant=5; objective=A
A0578,A,A_decorrelated_time,低相関時間帯への分散,3,利益機会を増やす検証専用機能 #5,既存の単純時間除外ではなく枠ごとに損失重複を最小化する独立シグナル,時刻を事前固定しEA内で発注、SCAはevery_tick,target=eth_ea_d1; design_variant=5; objective=A
A0579,A,A_risk_budget,限界DDリスク予算,3,利益機会を増やす検証専用機能 #5,単独DDではなく同時系列の限界Expected Shortfallで整数ロットを配分,整数ロット候補ごとに実バックテスト後、口座portfolio,target=rsi_robust_eurusd_h1; design_variant=5; objective=A
A0580,A,A_equity_brake,口座共通エクイティブレーキ,3,利益機会を増やす検証専用機能 #5,口座ピークからのDD段階に応じて新規発注を止める,共有状態を持つ検証EAで順序依存を含め実測,target=sca_gold_m15; design_variant=5; objective=A
A0581,A,A_recovery_state,DD回復状態機械,3,利益機会を増やす検証専用機能 #5,停止後の即時再開を避け、相場状態確認後に段階復帰,複数閾値・待機期間をEA内で実測,target=rsi_robust_usdjpy_h4; design_variant=5; objective=A
A0582,A,A_tail_hedge,テールヘッジ枠,3,利益機会を増やす検証専用機能 #5,JPY急騰、GOLD急落、暗号急落の口座固有テールを別シグナルで相殺,専用EAを単独IS/OOS後に口座portfolio,target=pullback_gold_h4; design_variant=5; objective=A
A0583,A,A_vol_target,離散ボラ目標,3,利益機会を増やす検証専用機能 #5,0.01ロット刻みで実効値が変わる時だけサイズ変更,各整数ロットをMT5で再実測し重複を排除,target=pullback_audjpy_h4; design_variant=5; objective=A
A0584,A,A_capital_split,動的資金分離,3,利益機会を増やす検証専用機能 #5,OANDA/XM間の資金を月次のみ再配分し破産連鎖を避ける,月初残高だけを参照する二口座ウォークフォワードEA/運用層,target=carry_audjpy_d1; design_variant=5; objective=A
A0585,A,A_gold_exit,GOLDテール退出,3,利益機会を増やす検証専用機能 #5,通常TP/SLとは別にギャップ・ATR加速・保有時間の複合退出,検証専用コピーをevery_tickで両期間測定,target=pullback_gbpjpy_h4; design_variant=5; objective=A
A0586,A,A_crypto_exit,暗号テール退出,3,利益機会を増やす検証専用機能 #5,D1終値待ちによる急落DDをイントラバー危機退出で抑える,M1/tick参照の専用コピーで実測,target=pairtrade_eurusd_gbpusd; design_variant=5; objective=A
A0587,A,A_loss_cluster_gate,同時損失クラスタ予測,3,利益機会を増やす検証専用機能 #6,直近の実現損失・含み損・方向集中から新規建てを抑制,過去deal後処理ではなくEA内point-in-time状態でIS/OOS実測,target=pullback_usdjpy_h4; design_variant=6; objective=A
A0588,A,A_gold_cause,GOLD DD要因別制御,3,利益機会を増やす検証専用機能 #6,トレンド逆行・窓・スプレッド・夜間急変・連敗を別々に制御,検証専用GOLD EAをevery_tickで要因別アブレーション,target=sca_gbpjpy_m15; design_variant=6; objective=A
A0589,A,A_crypto_cause,暗号DD要因別制御,3,利益機会を増やす検証専用機能 #6,Funding/Bfx/ETHの共通急落・流動性・資金調達率反転を分離,検証専用EAとpoint-in-time外部系列で両期間テスト,target=fundingrev_btcusd_d1; design_variant=6; objective=A
A0590,A,A_decorrelated_time,低相関時間帯への分散,3,利益機会を増やす検証専用機能 #6,既存の単純時間除外ではなく枠ごとに損失重複を最小化する独立シグナル,時刻を事前固定しEA内で発注、SCAはevery_tick,target=sca_usdjpy_m15; design_variant=6; objective=A
A0591,A,A_risk_budget,限界DDリスク予算,3,利益機会を増やす検証専用機能 #6,単独DDではなく同時系列の限界Expected Shortfallで整数ロットを配分,整数ロット候補ごとに実バックテスト後、口座portfolio,target=bfxrev_btcusd_d1; design_variant=6; objective=A
A0592,A,A_equity_brake,口座共通エクイティブレーキ,3,利益機会を増やす検証専用機能 #6,口座ピークからのDD段階に応じて新規発注を止める,共有状態を持つ検証EAで順序依存を含め実測,target=rsi_robust_gbpusd_h4; design_variant=6; objective=A
A0593,A,A_recovery_state,DD回復状態機械,3,利益機会を増やす検証専用機能 #6,停止後の即時再開を避け、相場状態確認後に段階復帰,複数閾値・待機期間をEA内で実測,target=eth_ea_d1; design_variant=6; objective=A
A0594,A,A_tail_hedge,テールヘッジ枠,3,利益機会を増やす検証専用機能 #6,JPY急騰、GOLD急落、暗号急落の口座固有テールを別シグナルで相殺,専用EAを単独IS/OOS後に口座portfolio,target=rsi_robust_eurusd_h1; design_variant=6; objective=A
A0595,A,A_vol_target,離散ボラ目標,3,利益機会を増やす検証専用機能 #6,0.01ロット刻みで実効値が変わる時だけサイズ変更,各整数ロットをMT5で再実測し重複を排除,target=sca_gold_m15; design_variant=6; objective=A
A0596,A,A_capital_split,動的資金分離,3,利益機会を増やす検証専用機能 #6,OANDA/XM間の資金を月次のみ再配分し破産連鎖を避ける,月初残高だけを参照する二口座ウォークフォワードEA/運用層,target=rsi_robust_usdjpy_h4; design_variant=6; objective=A
A0597,A,A_gold_exit,GOLDテール退出,3,利益機会を増やす検証専用機能 #6,通常TP/SLとは別にギャップ・ATR加速・保有時間の複合退出,検証専用コピーをevery_tickで両期間測定,target=pullback_gold_h4; design_variant=6; objective=A
A0598,A,A_crypto_exit,暗号テール退出,3,利益機会を増やす検証専用機能 #6,D1終値待ちによる急落DDをイントラバー危機退出で抑える,M1/tick参照の専用コピーで実測,target=pullback_audjpy_h4; design_variant=6; objective=A
A0599,A,A_loss_cluster_gate,同時損失クラスタ予測,3,利益機会を増やす検証専用機能 #7,直近の実現損失・含み損・方向集中から新規建てを抑制,過去deal後処理ではなくEA内point-in-time状態でIS/OOS実測,target=carry_audjpy_d1; design_variant=7; objective=A
A0600,A,A_gold_cause,GOLD DD要因別制御,3,利益機会を増やす検証専用機能 #7,トレンド逆行・窓・スプレッド・夜間急変・連敗を別々に制御,検証専用GOLD EAをevery_tickで要因別アブレーション,target=pullback_gbpjpy_h4; design_variant=7; objective=A
A0601,A,A_crypto_cause,暗号DD要因別制御,3,利益機会を増やす検証専用機能 #7,Funding/Bfx/ETHの共通急落・流動性・資金調達率反転を分離,検証専用EAとpoint-in-time外部系列で両期間テスト,target=pairtrade_eurusd_gbpusd; design_variant=7; objective=A
A0602,A,A_decorrelated_time,低相関時間帯への分散,3,利益機会を増やす検証専用機能 #7,既存の単純時間除外ではなく枠ごとに損失重複を最小化する独立シグナル,時刻を事前固定しEA内で発注、SCAはevery_tick,target=pullback_usdjpy_h4; design_variant=7; objective=A
A0603,A,A_risk_budget,限界DDリスク予算,3,利益機会を増やす検証専用機能 #7,単独DDではなく同時系列の限界Expected Shortfallで整数ロットを配分,整数ロット候補ごとに実バックテスト後、口座portfolio,target=sca_gbpjpy_m15; design_variant=7; objective=A
A0604,A,A_equity_brake,口座共通エクイティブレーキ,3,利益機会を増やす検証専用機能 #7,口座ピークからのDD段階に応じて新規発注を止める,共有状態を持つ検証EAで順序依存を含め実測,target=fundingrev_btcusd_d1; design_variant=7; objective=A
A0605,A,A_recovery_state,DD回復状態機械,3,利益機会を増やす検証専用機能 #7,停止後の即時再開を避け、相場状態確認後に段階復帰,複数閾値・待機期間をEA内で実測,target=sca_usdjpy_m15; design_variant=7; objective=A
A0606,A,A_tail_hedge,テールヘッジ枠,3,利益機会を増やす検証専用機能 #7,JPY急騰、GOLD急落、暗号急落の口座固有テールを別シグナルで相殺,専用EAを単独IS/OOS後に口座portfolio,target=bfxrev_btcusd_d1; design_variant=7; objective=A
A0607,A,A_vol_target,離散ボラ目標,3,利益機会を増やす検証専用機能 #7,0.01ロット刻みで実効値が変わる時だけサイズ変更,各整数ロットをMT5で再実測し重複を排除,target=rsi_robust_gbpusd_h4; design_variant=7; objective=A
A0608,A,A_capital_split,動的資金分離,3,利益機会を増やす検証専用機能 #7,OANDA/XM間の資金を月次のみ再配分し破産連鎖を避ける,月初残高だけを参照する二口座ウォークフォワードEA/運用層,target=eth_ea_d1; design_variant=7; objective=A
A0609,A,A_gold_exit,GOLDテール退出,3,利益機会を増やす検証専用機能 #7,通常TP/SLとは別にギャップ・ATR加速・保有時間の複合退出,検証専用コピーをevery_tickで両期間測定,target=rsi_robust_eurusd_h1; design_variant=7; objective=A
A0610,A,A_crypto_exit,暗号テール退出,3,利益機会を増やす検証専用機能 #7,D1終値待ちによる急落DDをイントラバー危機退出で抑える,M1/tick参照の専用コピーで実測,target=sca_gold_m15; design_variant=7; objective=A
A0611,A,A_loss_cluster_gate,同時損失クラスタ予測,3,利益機会を増やす検証専用機能 #8,直近の実現損失・含み損・方向集中から新規建てを抑制,過去deal後処理ではなくEA内point-in-time状態でIS/OOS実測,target=rsi_robust_usdjpy_h4; design_variant=8; objective=A
A0612,A,A_gold_cause,GOLD DD要因別制御,3,利益機会を増やす検証専用機能 #8,トレンド逆行・窓・スプレッド・夜間急変・連敗を別々に制御,検証専用GOLD EAをevery_tickで要因別アブレーション,target=pullback_gold_h4; design_variant=8; objective=A
A0613,A,A_crypto_cause,暗号DD要因別制御,3,利益機会を増やす検証専用機能 #8,Funding/Bfx/ETHの共通急落・流動性・資金調達率反転を分離,検証専用EAとpoint-in-time外部系列で両期間テスト,target=pullback_audjpy_h4; design_variant=8; objective=A
A0614,A,A_decorrelated_time,低相関時間帯への分散,3,利益機会を増やす検証専用機能 #8,既存の単純時間除外ではなく枠ごとに損失重複を最小化する独立シグナル,時刻を事前固定しEA内で発注、SCAはevery_tick,target=carry_audjpy_d1; design_variant=8; objective=A
A0615,A,A_risk_budget,限界DDリスク予算,3,利益機会を増やす検証専用機能 #8,単独DDではなく同時系列の限界Expected Shortfallで整数ロットを配分,整数ロット候補ごとに実バックテスト後、口座portfolio,target=pullback_gbpjpy_h4; design_variant=8; objective=A
A0616,A,A_equity_brake,口座共通エクイティブレーキ,3,利益機会を増やす検証専用機能 #8,口座ピークからのDD段階に応じて新規発注を止める,共有状態を持つ検証EAで順序依存を含め実測,target=pairtrade_eurusd_gbpusd; design_variant=8; objective=A
A0617,A,A_recovery_state,DD回復状態機械,3,利益機会を増やす検証専用機能 #8,停止後の即時再開を避け、相場状態確認後に段階復帰,複数閾値・待機期間をEA内で実測,target=pullback_usdjpy_h4; design_variant=8; objective=A
A0618,A,A_tail_hedge,テールヘッジ枠,3,利益機会を増やす検証専用機能 #8,JPY急騰、GOLD急落、暗号急落の口座固有テールを別シグナルで相殺,専用EAを単独IS/OOS後に口座portfolio,target=sca_gbpjpy_m15; design_variant=8; objective=A
A0619,A,A_vol_target,離散ボラ目標,3,利益機会を増やす検証専用機能 #8,0.01ロット刻みで実効値が変わる時だけサイズ変更,各整数ロットをMT5で再実測し重複を排除,target=fundingrev_btcusd_d1; design_variant=8; objective=A
